,File,SoftwareVersion,AnalogFirmware,HousekeepingFirmware,sampleNumber,sampleType,triggerCount,roiCount,humidity,temperature,runTime,inhibitTime,ageOfFix,gpsLatitude,gpsLongitude,ADCFileFormat,DAQ_MCCserialPort_DAC_MCConly,auxPower1,autoStart,InteractiveAutoStart,autoShutdown,HumidityAlarmThreshold(%),ValveHumidityHysteresis_DAC_MCConly,FanTemperatureThreshold_DAC_MCConly,FanTemperatureHysteresis_DAC_MCConly,valveDelay,FlashlampControlVoltage,HKTRIGGERtoFlashlampDelayTime_x434ns_DAC_MCConly,FlashlampPulseLength_x434ns_DAC_MCConly,CameraPulseLength_x434ns_DAC_MCConly,cameraGain,binarizeThreshold,minimumBlobArea,blobXgrowAmount,blobYgrowAmount,minimumGapBewtweenAdjacentBlobs,laserState,runningCamera,pump1State,pump2State,stirrer,viewImages,viewRoisOnly,sendTriggerContent,triggerContinuous,continuousTriggerRate,fill3newSheathState,PMTAtriggerThreshold_DAQ_MCConly,PMTBtriggerThreshold_DAQ_MCConly,PMTCtriggerThreshold_DAQ_MCConly,PMTDtriggerThreshold_DAQ_MCConly,ADCdataRateDAQ_MCConly,integratorSettleTime,PMTtriggerSelection_DAQ_MCConly,altPMTtriggerSelection_DAQ_MCConly,ADCPGA_DAQ_MCConly,triggerAckTimeout_x34720ns_DAQ_MCConly,TimeoutForFirstFrame,pulseStretchTime_x2170ns_DAQ_MCConly,maximumPulseLength_x2170ns_DAQ_MCConly,hasCamera,liveEnvironment,flash,PMTAhighVoltage,PMTBhighVoltage,intervalBetweenAlternateHardwareSettings,Alt_FlashlampControlVoltage,pumpDriveVoltage,altPMTAHighVoltage,altPMTBHighVoltage,altPMTATriggerThreshold_DAQ_MCConly,altPMTBTriggerThreshold_DAQ_MCConly,viewTriggers,viewGraphs,viewActivity,viewFPS,KloehnPort,syringeSamplingSpeed,syringeOffset,NumberSyringesToAutoRun,SyringeSampleVolume,altSyringeSampleVolume,sampleVolume2skip,syringeSize,primeVolume,flushVolume,BleachVolume,BiocideVolume,stepsToFullSyringe,debubbleWithSample,RefillAfterDebubble,primeSampleTube,backflushWithSample,runBeads,runSampleFast,BeadsSampleVolume,NumberSyringesBetweenBeadsRun,NumberSyringesBetweenCleaningRun,RunFastFactor,viewSyringe,viewValve,focusMotorSmallStep_ms,focusMotorLargeStep_ms,laserMotorSmallStep_ms,laserMotorLargeStep_ms,debubbleConeVolume,debubbleNeedleVolume,debubbleRefillVolume,debubbleLeftVolume,BleachRinseCount,BleachRinseVolume,BleachToExhaust,SamplingFastSpeed,CounterCleaning,CounterBeads,CounterAlt,imagerID,DataFilePath,rdate,ryear,rmonth,rday,rhour,rmin,rsec
96,D20230313T130251_IFCB134.hdr,2.3.0.0,45,32,45,Normal,2343,2382,15.78681773098345,20.900060273136496,1200.871666666667,192.26355902777777,0.2,55.35295455,12.68049368,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,218,117,218,134,/mnt/data/ifcbdata,2023-03-13 13:02:51,2023,3,13,13,2,51
97,D20230313T132922_IFCB134.hdr,2.3.0.0,45,32,46,Normal,1816,1843,15.789787136644549,20.900060273136496,1200.8709722222222,148.77260416666667,0.4,55.43313343,12.71249562,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,219,118,219,134,/mnt/data/ifcbdata,2023-03-13 13:29:22,2023,3,13,13,29,22
98,D20230313T135553_IFCB134.hdr,2.3.0.0,45,32,47,Normal,627,633,15.789787136644549,20.900060273136496,1200.8656944444444,51.02650607638889,0.7,55.50880923,12.73000727,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,220,119,220,134,/mnt/data/ifcbdata,2023-03-13 13:55:53,2023,3,13,13,55,53
99,D20230313T142223_IFCB134.hdr,2.3.0.0,45,32,48,Normal,322,319,15.789787136644549,20.900060273136496,1200.9556944444444,26.141577690972223,0.1,55.56641133,12.81390402,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,221,120,221,134,/mnt/data/ifcbdata,2023-03-13 14:22:23,2023,3,13,14,22,23
100,D20230313T144853_IFCB134.hdr,2.3.0.0,45,32,49,Normal,181,180,15.78681773098345,20.900060273136496,1200.8890277777778,14.633938802083334,0.8,55.58844998,12.84979045,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,222,121,222,134,/mnt/data/ifcbdata,2023-03-13 14:48:53,2023,3,13,14,48,53
101,D20230313T151526_IFCB134.hdr,2.3.0.0,45,32,50,Normal,179,175,15.792756542305646,20.903386739909976,1200.8934722222225,14.43982421875,1.0,55.5979154,12.86198017,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,223,122,223,134,/mnt/data/ifcbdata,2023-03-13 15:15:26,2023,3,13,15,15,26
102,D20230313T154156_IFCB134.hdr,2.3.0.0,45,32,51,Normal,188,184,15.789787136644549,20.905049973296716,1200.8869444444445,15.20630642361111,0.5,55.65019202,12.94618932,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,224,123,224,134,/mnt/data/ifcbdata,2023-03-13 15:41:56,2023,3,13,15,41,56
103,D20230313T160826_IFCB134.hdr,2.3.0.0,45,32,52,Normal,373,365,15.792756542305646,20.905049973296716,1200.9004166666666,30.950998263888888,1.0,55.72118498,12.87698343,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,225,124,225,134,/mnt/data/ifcbdata,2023-03-13 16:08:26,2023,3,13,16,8,26
104,D20230313T163455_IFCB134.hdr,2.3.0.0,45,32,53,Normal,635,624,15.792756542305646,20.910039673456936,1200.9698611111112,51.682057291666666,0.8,55.79407282,12.7985074,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,226,125,226,134,/mnt/data/ifcbdata,2023-03-13 16:34:55,2023,3,13,16,34,55
105,D20230313T170127_IFCB134.hdr,2.3.0.0,45,32,54,Normal,969,963,15.792756542305646,21.00650720988785,1200.9172222222223,79.159375,1.2,55.86598905,12.75125212,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,227,126,227,134,/mnt/data/ifcbdata,2023-03-13 17:01:27,2023,3,13,17,1,27
106,D20230313T172759_IFCB134.hdr,2.3.0.0,45,32,55,Normal,1032,1015,15.792756542305646,21.112954146639204,1200.9788888888888,84.300546875,1.2,55.86629538,12.74889822,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,228,127,228,134,/mnt/data/ifcbdata,2023-03-13 17:27:59,2023,3,13,17,27,59
107,D20230313T175429_IFCB134.hdr,2.3.0.0,45,32,56,Normal,1212,1201,15.792756542305646,21.112954146639204,1200.9288888888889,98.97691840277778,0.6,55.88191408,12.74152462,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,229,128,229,134,/mnt/data/ifcbdata,2023-03-13 17:54:29,2023,3,13,17,54,29
108,D20230313T182101_IFCB134.hdr,2.3.0.0,45,32,57,Normal,1152,1146,15.792756542305646,21.112954146639204,1200.9584722222223,94.01662326388887,0.8,55.93548162,12.7281903,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,230,129,230,134,/mnt/data/ifcbdata,2023-03-13 18:21:01,2023,3,13,18,21,1
109,D20230313T184732_IFCB134.hdr,2.3.0.0,45,32,58,Normal,1438,1421,15.789787136644549,21.111290913252468,1200.97,117.582734375,1.1,55.98880075,12.69449705,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,231,130,231,134,/mnt/data/ifcbdata,2023-03-13 18:47:32,2023,3,13,18,47,32
110,D20230313T192026_IFCB134.hdr,2.3.0.0,45,32,1,Normal,1308,1305,15.792756542305646,21.111290913252468,1200.8725,108.26432291666669,0.8,56.05875643,12.6533512,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,232,131,232,134,/mnt/data/ifcbdata,2023-03-13 19:20:26,2023,3,13,19,20,26
111,D20230313T194657_IFCB134.hdr,2.3.0.0,45,32,2,Normal,1447,1423,15.973890287632573,21.111290913252468,1200.975,118.4296701388889,0.8,56.10117015,12.57966403,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,233,132,233,134,/mnt/data/ifcbdata,2023-03-13 19:46:57,2023,3,13,19,46,57
112,D20230313T201327_IFCB134.hdr,2.3.0.0,45,32,3,Normal,1507,1481,15.976859693293669,21.00650720988785,1200.8518055555555,123.24250868055556,0.3,56.13998485,12.51435412,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,234,133,234,134,/mnt/data/ifcbdata,2023-03-13 20:13:27,2023,3,13,20,13,27
113,D20230313T203959_IFCB134.hdr,2.3.0.0,45,32,4,Normal,1505,1472,15.849175249866498,21.00650720988785,1200.8409722222225,123.03432291666668,0.3,56.14391185,12.50925375,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,235,134,235,134,/mnt/data/ifcbdata,2023-03-13 20:39:59,2023,3,13,20,39,59
114,D20230313T210629_IFCB134.hdr,2.3.0.0,45,32,5,Normal,1855,1833,15.953104448004892,21.00650720988785,1200.8551388888889,152.72074652777778,0.4,56.20972398,12.42803172,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,236,135,236,134,/mnt/data/ifcbdata,2023-03-13 21:06:29,2023,3,13,21,6,29
115,D20230313T213259_IFCB134.hdr,2.3.0.0,45,32,6,Normal,1522,1489,15.979829098954768,21.004843976501117,1200.9659722222225,124.62104166666668,0.2,56.28685167,12.39181,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,237,136,237,134,/mnt/data/ifcbdata,2023-03-13 21:32:59,2023,3,13,21,32,59
116,D20230313T215932_IFCB134.hdr,2.3.0.0,45,32,7,Normal,1682,1621,15.979829098954768,21.00650720988785,1200.936527777778,138.98853298611112,0.6,56.36687237,12.35925115,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,238,137,238,134,/mnt/data/ifcbdata,2023-03-13 21:59:32,2023,3,13,21,59,32
117,D20230313T222602_IFCB134.hdr,2.3.0.0,45,32,8,Normal,1501,1422,15.979829098954768,21.00650720988785,1200.905277777778,122.959296875,0.7,56.44307485,12.32347365,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,239,138,239,134,/mnt/data/ifcbdata,2023-03-13 22:26:02,2023,3,13,22,26,2
118,D20230313T225232_IFCB134.hdr,2.3.0.0,45,32,9,Normal,1551,1476,15.982798504615856,21.004843976501117,1200.8494444444443,126.98401041666666,0.2,56.51901878,12.28506977,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,240,139,240,134,/mnt/data/ifcbdata,2023-03-13 22:52:32,2023,3,13,22,52,32
119,D20230313T231903_IFCB134.hdr,2.3.0.0,45,32,10,Normal,1242,1176,15.982798504615856,21.004843976501117,1200.837638888889,101.54972222222224,0.4,56.59675168,12.24910777,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,241,140,241,134,/mnt/data/ifcbdata,2023-03-13 23:19:03,2023,3,13,23,19,3
120,D20230313T234534_IFCB134.hdr,2.3.0.0,45,32,11,Normal,1249,1164,15.979829098954768,20.89839703974976,1200.9119444444443,102.08894097222222,0.7,56.6551507,12.17608128,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,242,141,242,134,/mnt/data/ifcbdata,2023-03-13 23:45:34,2023,3,13,23,45,34
121,D20230314T001205_IFCB134.hdr,2.3.0.0,45,32,12,Normal,1275,1218,15.979829098954768,20.900060273136496,1200.8526388888888,104.3703732638889,1.2,56.66883137,12.11302767,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,243,142,243,134,/mnt/data/ifcbdata,2023-03-14 00:12:05,2023,3,14,0,12,5
122,D20230314T003836_IFCB134.hdr,2.3.0.0,45,32,13,Normal,1184,1122,15.982798504615856,20.900060273136496,1200.84625,97.41249131944444,0.2,56.6688361,12.11301723,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,244,143,244,134,/mnt/data/ifcbdata,2023-03-14 00:38:36,2023,3,14,0,38,36
123,D20230314T010507_IFCB134.hdr,2.3.0.0,45,32,14,Normal,1257,1201,15.979829098954768,20.89839703974976,1200.9488888888889,102.71698784722224,1.2,56.66881727,12.11300147,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,245,144,245,134,/mnt/data/ifcbdata,2023-03-14 01:05:07,2023,3,14,1,5,7
124,D20230314T013139_IFCB134.hdr,2.3.0.0,45,32,15,Normal,1168,1113,15.976859693293669,20.89839703974976,1200.8697222222222,95.41605902777778,0.2,56.73915483,12.13683447,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,246,145,246,134,/mnt/data/ifcbdata,2023-03-14 01:31:39,2023,3,14,1,31,39
125,D20230314T015810_IFCB134.hdr,2.3.0.0,45,32,16,Normal,1363,1315,15.976859693293669,20.89839703974976,1200.860138888889,112.73086805555556,0.9,56.8232339,12.1693525,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,247,146,247,134,/mnt/data/ifcbdata,2023-03-14 01:58:10,2023,3,14,1,58,10
126,D20230314T022440_IFCB134.hdr,2.3.0.0,45,32,17,Normal,1658,1603,15.982798504615856,20.891744106202797,1200.8708333333334,135.61980034722222,0.1,56.90733867,12.20123622,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,248,147,248,134,/mnt/data/ifcbdata,2023-03-14 02:24:40,2023,3,14,2,24,40
127,D20230314T025112_IFCB134.hdr,2.3.0.0,45,32,18,Normal,1792,1758,15.979829098954768,20.793613336385143,1200.9702777777777,146.78987847222223,1.0,56.94005203,12.21185663,trigger,/dev/ttyS2,False,False,False,False,75,567,117964,123,781,2.5,70,20,505,6,6,2000,20,1,50,True,True,True,False,False,True,False,False,False,1,False,0.15,0.13,0.12,0.12,240,8,2,3,1,21600,30,21,13823,True,False,True,0.65,0.7,0,2.6,14,0.12,0.12,0.12,0.12,True,True,True,True,/dev/ttyUSB0,20,8586,500,5,5,0,5,1,1,1,1,318354,True,True,True,True,False,False,0.4,0,0,1,True,True,50,200,500,5000,2,3,3.5,0.5,3,1,False,20,249,148,249,134,/mnt/data/ifcbdata,2023-03-14 02:51:12,2023,3,14,2,51,12
